id,comment
216427,"Crimson Peak : Voici la nouvelle œuvre singée Guillermo del Toro qui revint donc son genre gothique/épouvante. Pour un film a l’instar de livre que voulais écrire l’héroïne : un film d’amour et de fantôme. C’est les deux maitres clés de ce film qui vous plongera dans une histoire de fantôme un peu à l’ancienne, d’une maison qui pourrait être hanté et qui cache une histoire, un mystère et quelque chose de louche. Et c’est ça qui captive et qui intrigue car on sait que il y a quelque chose qui se cache derrière tout ça, on sait que les deux personnages et le manoir son pas très net mais on sait pas pourquoi et c’est ce que on veut, il y a que a la fin qu’on le serra, bon, c’est cohérent et c’est un bon final pour cette histoire même si tout compte fait, ça na rien de wouaaa ! Et de surprenant, on aurait pu s’attendre a un twist final des plus inattendu, sauf que la, c’est bien, on a enfin la clé mais on aurait peut être voulu quelque chose de plus tiré par les cheveux pour une fois ^^ que la, c’est simple. Mais, ça gâche en rien le recit de l’histoire est remplit de suspense et de mystère, tout est intrigant, les personnages sont bien foutus et les acteurs sont aux tops, faut dire que le casting est bien sympa : Mia Wasikowska (Alice aux pays des merveilles), Tom Hiddleston (Thor, Avengers), Jessica Chastain (Interstelar)… Et pour finir, le film possède une très bonne ambiance, assez riche et immersive bien que simple mais soignée. La mise en scène l’ai tout autant, c’est du maitrisé et on est conquis. Donc voila, très bon film du genre qui révolutionne pas le genre, dommage, une manque juste de la surprise mais sinon, c’est de qualité."
126259,"Histoires enchantées : Une comédie familiale des plus sympathique et imaginatif, c’est le mot d’ordre : l’imagination et la créativité. On voit bien que ce film made in production Disney et que le public visé est jeune car c’est enfantin, l’humour et l’ambiance est bonne enfant et l’histoire a quelque chose d’original qui est vraiment sympa et qui pourrait plaire aux petits comme aux grands. C’est ce concept qui est ma foi bien et amusant a suive car plus on comprend, plus on se dit mais comment ils vont nous faire ça. Car, c’est un hôtelier qui est l’homme peut remarquer, l’homme a tout faire qui va s’occupé de ses neveux et quand il lui raconté une histoire le soir, cela ce réalise d’une certains façon le lendemain, assez malin et imaginatif surtout que certains scène qui dit quand il raconte l’histoire est gros et absurde et pourtant… Donc voila, franchement, l’histoire est sympa, les personnages amusants et les acteurs sont plutôt bons et dans le ton du film, de plus, le casting a quelque tête connu : Adam Sandler (rien que pour vos cheveux), Keri Russell, Guy Pearce (Memento), Courteney Cox, Jonathan Pryce (demain ne meurt jamais)… Et pour ce qui est de la réalisation, coté effets spéciaux pour les histoires racontés et tout, c’est plutôt bien fait, on s’y croirait et il y a différents mondes ou époques et c’est diversifié. Donc voila, bon divertissement pour toute la famille, c’est pas le meilleur film qu’on est fait mais dans le genre et la type de public, c’est agréable a regarder."
191904,"Le Dernier chasseur de sorcières : Un film d’action fantastique somme tout correcte et plutôt sympa a suive, avec un bon casting et un univers déjà vu mais qui a son petit lot d’originalité. Mais, ça va pas plus haut, le film a du mal a atteindre l’excellence et a cherché a vouloir être meilleur et c’est dommage, car le film a du potentiel, certains point sont forts intéressants mais le film n’utilise pas et n’approfondi pas son potentiel. Déjà, l’univers est assez cool et a quelque point d’originalité dans sa constriction, avec tout ses magies ou on peut revenir en arriéré, voir le passé… Mais, je trouve que c’est assez brouillon, ça s’éparpille et on a l’impression que ce n’est pas cohérent, l’univers manque de cohérence et de simplicité des fois, ça pioche plein d’idée mais ça suive pas des fois et quel dommage, surtout que l’histoire aurait pu utilisé plusieurs époque, pourquoi pas, que on aurait pu différent moment du parcourt du chasseur, ça aurait était stylé alors que la, on voit juste un peu le passé et la version moderne de lui. Dommage, sinon, l’histoire est bonne, sympa a suive, avec cette histoire de éternité, de combat, de chasse et de lien entre la raine et le chasseur, certains personnages sont bien mais des fois, peu exploité a son maximum. Et le rythme est correcte, pas jouissif car il y a pas tant que ça d’action, surtout que les scènes d’actions sont correctes mais manque de punch et de chorégraphie. Et du bonne mise en scène qui aurait valorisé le tout, la c’est le stricte minimum, même les effets spéciaux, mais ça reste quand même de bonne facture. Et puis, le casting est sympa, Vin Diesel reste dans son jeu et il est cool. Donc voila, bon petit film quand même, l’univers malgré ses défauts reste captivant et intéressant a suive, le film passe vite, on passe ni un bon, ni un mauvais moment, juste un moment encore une fois."
54786,"Petites confidences (à ma psy) : Une comédie romantique pas trop mal, avec un excellent casting et un bon pitch de départ mais qui n’essaye pas d’aller plus loin et surtout, qui passe un peu vite sur l’intérêt du film qui est le duel entre la cliente et la psy. C’était ça l’intérêt du film et l’originalité s’y on peut dire et les quelques gags passe vite et ils se concentrent plus sur la relation entre la fille et le fils de la psy. Car, pour la petite histoire, c’est une femme qui déprime chez sa psy car elle a divorcé et elle rencontre un jeune homme plus jeune, beaucoup plus jeune et elle s’épanouie sexuellement et sentimentalement s’y on peut le dire et il se trouve que c’est le fils de la psy alors quand elle va raconter tout ses ébats… Vous imaginé le quiproquo mais comme je disais, ça passe vite et l’intérêt tourne autour du couple et de lu coté jeune et immature du gars et l’histoire devint plus banale. Bien que malgré les clichés, ils essayent dans évités le plus et c’est bien et ça jusqu'à la fin que j’ai trouvé assez bizarre, ils ne savent vraiment pas ce qui veulent et on dirait que le film a servit a rien, surtout pour le gars, a peut de chose près, dommage mais globalement, ça ce laisse suivre avec plaisir. Malgré que les gags fondent sourire mais aurai pu être piquant et drôle, je n’ai pas rigolé aux larmes. Et ça malgré un très on casting avec des acteurs bien comme il faut, en première ligne : Uma Thurman qui est pétillante, Meryl Streep est bien mais elle n’a pas un rôle qui la met en valeur, et Bryan Greenberg est bien sympa. Donc voila, un film plus romantique que comique mais qui est distrayant et sympa a suive, un passe ni un mauvais, ni un bon moment, juste un moment."
8085,"Winchester 73 : Une vraie pépite d’or ce pourtant vieux Western. Comme quoi, même un vieux film peut être captivant, prenant et excellent sur tous les points, ça c’est du cinéma, du vrai. Déjà, j’adore les westerns et celui la ma particulièrement plus et convaincu et ça, c’est grâce a l’histoire qui j’ai trouvé génial et bien prenant, ça change un peu même si on retrouve les codes classiques des westerns. Mais la, c’est un peu comme dans le seigneur des anneaux ^^ c’est une winchester qui va être convoitise. En faite, c’est cette arme qui est une des plus belle de ce temps qui va être gagné par un gars dans un concours et elle est tellement rare qui va se la faire prendre et elle va passer de main en main car des que une personne la voit, il la veut, moi a leur place, je la garderai pas car ceux qu’ils l’ont meurt ^^. Donc, ça va être un jeu de chasse et cette arme va bien voyagé. Et sinon, ce film est gorgé de scène vraiment pas mal : partie de carte a suspense, avec les indiens, le fameux concours au début… Il n’y a pas de scène en trop, le film dure 1H30, pas le temps de s’ennuyer et il a un très bon rythme. Avec aussi de bon personnage et une rivalité qui sera expliqué a la fin, de façon simple et efficace et ça c’est du cinéma. Tout comme la réalisation qui pour a l’époque est magnifique, les plans sont bien étudiés, c’est efficaces, bien cadrés, montage impeccable, coté ambiance western, on est dedans, que demander de mieux. Et pour finir, les acteurs sont justes et convaincants et le casting est bon, on note James Stewart en haut de l’affiche. Donc voila, vous aimée les vieux films, les excellents westerns et tout ça, ce film est fait pour vous."
209062,"Tarzan : Qui ne connaît pas Tarzan, il y a eu l’excellent dessin animé Disney, quelque bon films donc un remake, c’est assez risqué. Et franchement, j’y aller sans conviction, c’est juste pour le casting qui ma fait aller le voir et parce que, j’aime bien Tarzan mais la bande annonce donne pas forcement envie. Mais, j’aime être surprit et c’est ce que j’ai eu. Vraiment, j’ai apprécié la qualité du récit et ce qui on fait de l’histoire et de la légende. Car, j’ai trouvé Tarzan plus humain, moins super héros, il a beau être courageux, fort, il échoue assez souvent et il n’est pas imbattable dans les combat, surtout contre les gros singes et c’est ça qui ma plus. De toute façon, j’ai trouvé l’univers crédible et bien raconté. Déjà, c’est comme le film « La Légende de Tarzan et la cité perdu » il ne reprend pas l’histoire du début… On retrouve Tarzan directement dans son château et il va revenir dans la jungle car des choses importantes et dangereuses pour la jungle et le peuple s’y passe. Et il y a quelque flash back bien placé pour raconté son origine et son enfance, coté de ça, la narration est simple, rien d’extraordinaire et de risqué mais c’est efficace et soignée. Et j’ai trouvé que il y avait pas dans que ça d’action dans le film, c’est plus basé sur l’histoire et les personnages, ça peut surprendre, on pouvait s’attendre a beaucoup d’action donc un début un peu lent et ce mettre en place, mais ça vaut le coup car ça permet de bien mettre en place l’ensemble, et c’est bien des fois de privilégié l’histoire a l’action. De plus, des personnages fidèles et bien sympas a suive avec une pointe d’humour avec le personnage de Samuel L Jackson, humour bine placé, décalé mais comme il y en a pas trop, ça passe bien. D’ailleurs, le casting est top : celui qui joue Tarzan a la tête et le charrue de l’emploi, le méchant Christoph Waltz est charismatique, bon ce n’est pas de l’interprétation comme dans Inglorious Basters, il joue sobrement mais bon, c’est un plus, celle qui joue Jane est crédible et n’en fait pas trop, elle est convaincante et le meilleur, c’est Samuel qui est top. Bon la réalisation, c’est David Yates, qui a mit en scène les dernière Harry Potter, ça mise en scène est soigné, les effets spéciaux sont correctes, les plans de panoramas pour la jungle sont vraiment bon et mets dans l’ambiance, il y a juste les combats qui manques un peu de puche, dommage car sinon, ça aurait était très bon de A à Z. Donc voila, une revisite convaincante qui m’a bien plus, rien de risqué et d’exceptionnelle mais franchement, c’est du bon divertissement."
28919,"Emprise : Cela faisait longtemps que je n’avais pas vu un aussi bon et maitrisé thriller a suspense. Vraiment, il est très bien ficelé et travail ainsi que prenant et pour une fois, il va au bout de son idée et de son coté religieux. C’est vrai que coté ambiance, personnage et histoire, il y a un peu de Stephen King dans l’air et dans l’inspiration, ça fait un peu Shining. Mais vraiment, l’histoire est très bien cousu, très bien raconté, élément important du film, la narration est vraiment bonne, on est dedans et captivé du début jusqu'à la fin par cette histoire mystérieuse et meurtrier aussi qui est raconté de vif voix par le frère d’un soit disant tueur. Ca, pour la petite histoire, il nous raconte son enfance et comme quoi son père avait eu une mission divine et qu’il devait tuer des démons qui avait prit l’apparence humaine : alors son petit frère le croit vraiment mais lui, il n’a pas la foi et n’y croit pas du tout a cette vision et mission, vont t’il passé a l’acte ? Et pour dire, les rebondissements et le suspense monte crescendo et ça devint de plus en plus sombre. Et je suis content de la fin car même si le petit twist final n’a rien de bouleversant, la conclusion et le dénomment va au bout de l’idée du film et ça c’est rare et tant mieux. De plus, les personnages sont bien travaillés, surtout le père qui est malgré sa démens selon son fil garde bien patience, il se fâche pas vraiment et donc, ça suit encore une fois bien l’idée du film et de la religion. D’ailleurs, l’acteur qui joue le père et aussi le réalisateur du film a ce que je viens de voir, et moi je dis bravo car il joue très bien et la mise en scène est impeccable, simple, pas de superflu, c’est soignée et efficace. Et les autres acteurs : adultes comme enfants jouent bien aussi, on a le droit dans le casting a Matthew McConaughey. Donc voila, histoire, ambiance, personnage, réalisation maitrisé de bout en bout, bon suspense, très bon film du genre."
53308,"La Moutarde me monte au nez : Une comédie français très amusante, des gags et situations cocasses tout les 5 minutes. E une histoire simple au départ qui part dans un délire et qui va causer bien du tord a notre personnage, et c’est ça qui donne un très bon rythme au film. Car, c’est un prof de maths sans souci, qui va bientôt ce fiancé mais qui a une donne de boulot entre son père futur maire, les copies a corrigés et un ami journaliste qui lui donne des photos compromettantes d’une jeune femme star du cinéma et c’est la qui va met son nez dans tout ça sans le vouloir, le pauvre et plus on avance, plus ça va loin ^^. Et franchement, le tout est très bien rythmé, les gags et les situations sont efficaces, on en fait pu des films et gags de ce genre a notre époque et c’est ça qui fait le charme de ces anciens comédies. Et c’est avec pas n’importe quel duo : déjà un grand nom réalisateur et scénariste de la comédie : Claude Zidi qui a fait rien que Les Ripoux 1-2-3, Astérix contre César, les sous doués 1 et 2, l’aile ou la cuisse, les bidasses… Donc, c’est un peu le roi des comédies qui vont rires et qui restes des classiques et vraiment, c’est comédie est un incontournable. Faut dire aussi que le deuxième du duo, le clown et le maladroit Pierre Richard est toujours aussi énergique et impeccable, il ferra toujours rire et ce film est taillé sur mesure pour lui. Donc voila, super comédie, avec une bonne ambiance années 70 avec l’école, la mode des filles, le cinéma… Donc a voir sans modération et avec plaisir cette comédie burlesque."
10557,"187 : code meurtre : Un drame des plus percutants et des plus sombres sur la difficulté de l’enseignement dans des quartiers chaud, très chaud et donc aussi sur la délinquance et la violence. Et de fois, c’est dur réalité montré assez crument mais avec justesse et authenticité est vraiment assez dur a voir, c’est horrible de voir a quel point les jeunes et l’enseignement dans des milieux défavorisés est a la limite du irrattrapable. Et c’est ce que va essayer un prof qui a pourtant perdu l’étincelle car il a était poignardé par un élève mais il re tant le coup, est ce que ça va marcher… Il y a une première partie qui montre vraiment bien l’ambiance, l’atmosphère du milieu, partie très intéressante ou on peut voir les différentes personnalités, les différents cas qui s’opposes… La deuxième est plus différente, on ne reconnaît pas ce qui veut en venir mais on comprend vite le but, jusqu’au final qui est assez marquant mais ou les deux opposés s’affrontes et on comprend que ni l’un, ni l’autre… autrement dit que ils ont chacun leur tords mais ça justifie pas tout… Non vraiment, excellent portrait, très dramatique de ce milieu. Avec une réalisation immersive, bien pensé, bien adapté avec BO parfaitement adapté aussi, je viens d’apprendre que c’est le metteur en scène de Robin Des Bois avec Costner, Waterworld avec Kevin aussi donc c’est un bon réalisateur lui. Et puis, que dire du casting, les acteurs sont tous très convaincants et en première ligne : Samuel L. Jackson qui est toujours aussi impeccables et charismatique. Donc voila, un vrai bon film, a tout les niveaux, même si la fin est spécial mais assumé j’imagine, c’est un excellent film du genre dramatique."
209487,"Camping 3 : Re voila nos campeurs préférés des Flots Bleus, ils sont toujours au rendez vous l’été et met du soleil la ou il y en a pas. C’est vrai que""on passe un bon moment et ça donne le ton des vacances quand l’été de nos jours rime avec pluie ^^. Enfin, ils sont de retour, les habitués, des nouveaux, des absents, dommage pour certains mais c’est toujours un plaisir de les revoir. Et c’est l’épisode de la maturité pour moi, il est bien fait, les personnages sont entre : ils gardent les habitudes et ils changent un peu. Et c’est bien de les voir évolués un peu les anciens et les nouveaux sont bien intégrés, ça donne un bon contraste et du dynamisme. Donc franchement, les personnages sont bien, toujours sympas a suivent, ils ont des situations bien cocasses, surtout Polo, qu’est ce qui lui arrive ^^. Bon par contre, il y a un moins bon dosage des personnages des fois, la famille de la fille, campé par Jugniot/Laroque est un peu sous exploité et même a la fin, on ne sait pas ce qui devint, et le couple Pic est légèrement mit en retrait, dommage car le petite problème de Mr Pic était bien sympa et aurait pu être encore mieux exploité. Mais sinon, globalement, c’est toujours aussi amusant de les suivre, les 3 ados sont bien intégrés a l’équipe. Et notre Patrick Chirac qui est vraiment le personnage le mieux travaillé, et je trouve que pour tous, il y a eu un vrai travail sur les dialogues et les gags qui sont mieux choisit, c’est des fois bizarre car le film peut sonner plus sérieux dans le rythme. Déjà, j’ai trouvé qu’il y avait beaucoup de silence et moins de musique, ça peut sembler bizarre et donné ce ton sérieux mais ça permet de mieux travaillé les scènes, le rire et l’émotion et c’est appréciable pour le troisième opus de maturité. Donc voila, un très bon troisième épisode, les acteurs sont bien, on rigole, il y a des bonnes blagues et scène cocasse, ça donne le ton des vacances, bon vers la fin, ça part un peu en live et certains scène sont donc un peu abusé… mais franchement, pourquoi ce privé. Je ne sais pas si il y en aurait une suite, car après, ça peut faire beaucoup, pour moi 1 c’est bien, 3 c’est bien aussi, 4 ça trop des fois mais pourquoi pas… faut jamais dire jamais."
17509,"Pluie d'enfer : Un film d’action bien divertissant, bien rythmé, le schéma du film d’action reste classique, mais les rebondissements sont efficaces et l’histoire et l’ambiance est original. Il ma fait pensé un peu a un Die Hard, avec ce héros qui va devoir se débrouillé contre les méchants, un seul lieu, des situations risqués un danger qui met tout le monde dans de beau draps… Et la, le danger qui donne le ton et qui fait l’ambiance, c’est la pluie incessante qui ne s’arrête jamais, qui inonde tout, qui provoque du danger pour les personnages, qui rend isolé tout chose, il y a pratiquement pu personne dans cette ville, ça fait un peu western et puis de nuit et tout, ça rend super bien et ça fait un beau terrain de jeu. De jeu pour une chasse a l’homme, le jeu du chat et de la sourire, un peu aussi un film de survit. Car pour la petite histoire, c’est un fourgon avec 3 millions qui se fait braqué mais l’agent de sécurité va cacher l’argent et les méchants vont le poursuive mais pas facile avec ces événements, limite film catastrophe. Et puis bien sur, après, va avoir d’autre personne qui s’ajoute, des gentils comme méchants, car l’appât du gain attise la convoitise et c’est le retournement de situation de la fin qui est bien sympa aussi, je vous en dis pas plus mais les camps vont changés… Ensuite, on a le droit à un bon casting avec des acteurs convaincants, surtout Morgan Freeman qui est impeccable comme d’habitude. Et pour finir, réalisation tout aussi bien, je sais pas comme ils ont fait pour avoir toute cette flotte et inondé cette ville et géré tout ça, mais ça rend bien et c’est efficace. Donc voila, très bon film du genre, on se laisse emporté."
17882,"Tarzan et la cité perdue : Alors, que donne cette adaptation du célèbre homme singe. C’est vrai que on en a eu pas mal : une avec Christopher Lambert, on a eu le dessin animé Disney et un autre plus récent, et on va avoir un nouveau remake aussi tout bientôt. Mais la, je ne vais pas parler de remake car c’est plus comme un Hook, la revanche du Capitaine Crochet car c’est une suite assez libre et pourtant l’univers est fidèle. On y découvre déjà un Tarzan qui vie en ville avec sa Jane et ils vont se marié mais, il va avoir un appelle de la jungle qui est dévasté, ou les peuples meurt a cause de chasseur qui cherche un cité perdue remplit de trésors, il va donc retourner dans la jungle pour l’aventure et la défendre. Moi, je trouve ça bien qui on fait une suite, ça change car on la connait l’histoire et ça permet de varié un peu ça même si l’univers reste fidèle, les événements sont plutôt classique dans le genre mais ça colle bien et c’est plutôt prenant. Il y a de l’action, de l’aventure, de la romance bien appuyer avec Jane, c’est sympa, bon, un peu kitch leur relation mais c’est cohérent et je trouve que les personnages eux aussi fidèle. Bon, les 3/4 du film sont impeccable, traditionnel, rien à dire. Mais par contre le final, qui bascule un peu dans le fantastique un peu bizarre, on dirait la fin d’Indiana Jones et le royaume du crane de cristal, bon comme Indy 4, comme ça dure que 10 minutes, ça doit pas gâcher le film mais ça ma un peu perturbé quand même ^^ et la fin est un peu rapide, il aurait pu mieux conclure, mais sinon, l’aventure ce laisse bien suivre. Et puis, les acteurs sont bien choisit car j’ai trouvé Casper Van Dien convaincant dans le rôle, quand il parle singe… il joue bien. Et pour finir, coté réalisation, c’est a l’ancienne, c’est bien mise en scène, des fois, l’action part en cacahouète mais la plupart du temps, ça va et l’environnement jungle et très beau a voir. Donc voila, l’idée de suit et retour au source est sympa, l’aventure est divertissante, le final un peu moins mais dans l’ensemble, ça va."
56739,"The Constant Gardener : Un thriller dramatique, avec une pointe de romance mais surtout, un thème assez engagé politiquement et socialement. Non vraiment, on a le droit a un scénario intéressant, un peu décousu au début mais qui prend vite un bon rythme et qui malgré tout nous captive jusqu’au bout. L’environnement est du déjà vu au cinéma, l’histoire a peu être déjà était effleurée mais la, il est bien traité, avec justesse et un petit coté poétique et arienne grâce a l’histoire d’amour qui y a entre les deux personnages qui sont loin des clichés qu’on peut voir d’habitude. Et pour la petite histoire, c’est un homme qui apprend que sa femme est mort alors qu’elle était parti en mission d’engagement en Afrique, il va aller enquête car il y a quelque chose de louche derrière tout ça tout en se souvenant allant et repensant a sa femme, la rencontre… sous forme de flash back et au début, c’est ça qui ma moins convaincu, le montage décousu et assez mal foutu, il y a trop de coupure, on a du mal a ressentir l’émotion du moment a cause de se montage. D’ailleurs, la fond est très bien dans ce film, ce que je critique plus, c’est la forme, une mise en scène assez hasardeuse qui multiplie le floutage, les zooms, les plans rapprochés… c’est pas très beau a voir et des fois, tout ça est accéléré quand le personnage va d’un endroit a un autre, quel dommage de pas avoir préféré une réalisation peut être plus classique et efficace, bien cadré… Sinon, on à le droit a un très bon casting avec des acteurs convaincants et un duo d’acteurs qui rend bien a l’écran : Ralph Fiennes et Rachel Weisz. Donc voila, bon film, bon sujet, manque un poil d’émotion mais ça va encore, sinon la forme, un peu en deçà mais c’est dans l’ensemble, le film est bon."
53832,"Narco : Une comédie française plutôt délirant, souvent marrant et qui essaye d’être inventif et le tout fonctionne plutôt pas mal. Déjà, faut dire que le casting est tout ce qui est de plus bon et ils sont convaincants et drôles : en première ligne Benoît Poelvoorde avec son coté fou fou énervé et son coté donneur de leçon qui aime pas ce faire crié dessus, c’est du Benoit qui fait du Poelvoorde mais on adore, Guillaume Canet joue bien la narcoleptique et le reste du casting, je vous laisse découvrir car ils sont bons et dans le délires du film et il y a même une bonne surprise. Ensuite, point important du film, son univers et l’histoire qui ce vaut assez original et délirant, vraiment, ce qui a de bien, c’est que on s’attarde pas sur un seul point ne particulier, il y a la maladie du gars, son talent pour le dessin, le gars fan d’art martiaux, le mec qui est jaloux du travail de héros… enfin, il y a une sacré palette de personnage haut en couleur, et ils sont chacun leur identité, leur délire et leur explication dans l’histoire. Ça forme un bon petit univers avec une réalisation qui suit le rythme. Bon, des fois, la mise en scène fait un peu amateur et approximatif mais elle cherche le coté délirant et original du film. Donc voila, c’est fun, assez amusant a suive, c’est complètement barré des fois, faut aimer mais si c’est le cas, vous aller passe un bon moment."
61361,"La Délicatesse : Une comédie romantique/dramatique qui au départ on a du mal a accroché car c’est on dirait que c’est fade, sans vie, il y a pas d’émotion et on dirait que c’est sur la retenu, on a du mal a si faire et a ressentir les émotions des personnages. Bon, plus on avance dans le film, plus ça devint intéressant, surtout la partie entre Audrey Tautou et François Damiens qui est assez original et surprenant mais c’est le but, c’est le thème et je trouve ça ben et intéressant. Mais au début, j’ai trouvé long a démarré et puis, cette fameuse premier partie, qui devrait être riche en émotion, bah rien du tout et ça a cause d’une réalisation fade et un montage des plus mal foutu, car on passe plusieurs années a une seconde, en un plan et je trouve que ça ressort rien niveau émotion et ressenti pour le spectateur. Bon, je vous apprends rien, au début, l’héroïne perd son mari qui c’est fait fauché par une voiture, et pas rien, rien du tout, même leur petit histoire qui est pourtant toute mignonne, ça dégage aucune chaleur : quelle dommage. Bon après, voila la deuxième partie qui est bien meilleur, avec une histoire romantique qui change des sentiers battues, c’est simple, subtile et assez juste et authentique et assez fou fou en même temps car le duo est assez inhabituel et même l’entourage des personnages le voit et c’est ça la bonne critique du film. Car, l’héroïne est celle que tout le monde apprécie, elle est belle, travaille responsable… alors que lui, c’est le timide, discret, que on ne remarque pas, pas très beau (pour le film car je n’oserai pas dire que il est moche dans le film, mais c’est la vision du film) mais voila, ce le couple ou tout le monde hallucine car ils ne vont pas ensemble et pourtant… Donc voila, chose intéressante dans ce film, des fois mal montré et c’est dommage. Sinon, les acteurs sont très bien : Audrey Tautou est juste et François Damiens est surprenant et authentique, ça fait plaisir de le voir dans un autre registre. Donc voila, dommage car il y avait du potentiel qui est plus ou moins exploité mais la direction d’acteur/personnage, la réalisation… fait que mais en général, on sent les qualités du film."
